doc_cd,doc_dept_cd,doc_id,doc_vers_no,doc_dscr,contract_contact_nm,contract_contact_voice_ph_no,contract_contact_email_ad,ma_prch_lmt_am,ma_itd_ord_am,ma_do_rfed_am,efbgn_dt,efend_dt,gnrc_po_rpt_1,rpt_dscr,brd_awd_dt,brd_awd_no,cat_dscr,doc_vend_ln_no,vend_cust_cd,lgl_nm,alias_nm,so_doc_cd,so_doc_dept_cd,so_doc_id,today,row_key
MA,6100,PA230000075,1,2023 TRANSPORTATION ENGINEERING SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,30000000,1206944.74,47770.4,2023-05-01T00:00:00.000Z,2026-04-30T00:00:00.000Z,10,Competitive Acquisition,0023-02-23T00:00:00.000Z,17,Professional Services,4,BRO8318275,"BGE, INC",BROWN & GAY ENGINEERS INC,RFQS,6100,CLMP338,2026-05-11T00:00:00.000Z,MA6100PA2300000751BRO8318275
CT,6100,17013000244,15,WALNUT CREEK WWTP TERTIARY FILTER REHABILITATION,Contract and Land Management Department,unknown,unknown,27867300.13,27867300.13,27794840.55,2017-03-23T00:00:00.000Z,,10,Competitive Acquisition,0017-01-26T00:00:00.000Z,12,Construction,1,VS0000037240,"PLW WATERWORKS, LLC",N/A,IFB,6100,CLMC587,2026-05-11T00:00:00.000Z,CT61001701300024415VS0000037240
CT,6100,16080400825,14,DAVIS WTP POWER DISTRIBUTION UPGRADE,Contract and Land Management Department,unknown,unknown,26314647.26,26314647.26,25254640.58,2016-11-28T00:00:00.000Z,,10,Competitive Acquisition,0016-08-04T00:00:00.000Z,6,Construction,1,TMO8320608,T MORALES COMPANY ELECTRIC & CONTROLS LTD,N/A,IFB,6100,CLMC585,2026-05-11T00:00:00.000Z,CT61001608040082514TMO8320608
CT,6100,19082200757,5,ACC HIGHLAND CHILLED WATER PLANT,Contract and Land Management Department,unknown,unknown,25633791.67,25633791.67,25255263.52,2019-08-23T00:00:00.000Z,,10,Competitive Acquisition,0019-08-22T00:00:00.000Z,16,Construction,1,VC0000103145,FLINTCO LLC,N/A,IFB,6100,CLMC730,2026-05-11T00:00:00.000Z,CT6100190822007575VC0000103145
CT,6100,19092400894,8,WALNUT CREEK WWTP SECONDARY PROCESS IMPROVEMENTS,Contract and Land Management Department,unknown,unknown,24879795.34,24879795.34,23934363.12,2019-09-27T00:00:00.000Z,,10,Competitive Acquisition,,9,Construction,1,VS0000037240,"PLW WATERWORKS, LLC",N/A,IFB,6100,CLMC643A,2026-05-11T00:00:00.000Z,CT6100190924008948VS0000037240
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,12,V00000914694,"H.W. LOCHNER, INC.","K FRIESE & ASSOCIATES, LLC",RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673V00000914694
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,11,PAR8316134,PARSONS WATER & INFRASTRUCTURE INC,N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673PAR8316134
MA,6100,PA230000098,1,"2023 LOCAL MOBILITY SIDEWALK, BIKEWAY AND URBAN TRAILS FIELD",Capital Contracting Office,unknown,unknown,24000000,573846.72,0,2023-08-03T00:00:00.000Z,2028-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-07-20T00:00:00.000Z,48,Sole and Single Source,1,MAR3044500,MWM DESIGNGROUP INC,"MWM DESIGNGROUP OR MARTINEZ, WRIGHT AND MENDEZ INC",RFQS,6100,CLMP349,2026-05-11T00:00:00.000Z,MA6100PA2300000981MAR3044500
MA,6100,PA230000098,1,"2023 LOCAL MOBILITY SIDEWALK, BIKEWAY AND URBAN TRAILS FIELD",Capital Contracting Office,unknown,unknown,24000000,573846.72,0,2023-08-03T00:00:00.000Z,2028-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-07-20T00:00:00.000Z,48,Sole and Single Source,2,KLO7118020,"RPS INFRASTRUCTURE, INC.",N/A,RFQS,6100,CLMP349,2026-05-11T00:00:00.000Z,MA6100PA2300000981KLO7118020
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,8,KFR8309453,K FRIESE & ASSOC INC,N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673KFR8309453
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,7,JAC8308529,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673JAC8308529
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,6,FRE1930500,FREESE AND NICHOLS INC,FREESE AND NICHOLS,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673FRE1930500
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,1,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673EAR8307803
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,5,CHI7027035,CP&Y INC,STV INFRASTRUCTURE,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673CHI7027035
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,10,PAP8302018,"PAPE-DAWSON CONSULTING ENGINEERS, LLC",PAPE-DAWSON ENGINEERS,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673PAP8302018
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,9,LOC2921000,LOCKWOOD ANDREWS & NEWNAM INC,N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673LOC2921000
MA,6100,PA230000098,1,"2023 LOCAL MOBILITY SIDEWALK, BIKEWAY AND URBAN TRAILS FIELD",Capital Contracting Office,unknown,unknown,24000000,573846.72,0,2023-08-03T00:00:00.000Z,2028-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-07-20T00:00:00.000Z,48,Sole and Single Source,3,HDR8318192,HDR ENGINEERING INC,N/A,RFQS,6100,CLMP349,2026-05-11T00:00:00.000Z,MA6100PA2300000981HDR8318192
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,3,CAS7170685,"CAS CONSULTING AND SERVICES, INC.",N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673CAS7170685
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,4,CAM0933250,CDM SMITH INC,N/A,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673CAM0933250
MA,6100,PA220000067,3,2022 LARGE DIAMETER W&WW PIPELINE ENG SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,24000000,5999352.57,954325.13,2022-08-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,1,Professional Services,2,BRO8318275,"BGE, INC",BROWN & GAY ENGINEERS INC,RFQS,6100,CLMP331,2026-05-11T00:00:00.000Z,MA6100PA2200000673BRO8318275
MA,6100,PA230000098,1,"2023 LOCAL MOBILITY SIDEWALK, BIKEWAY AND URBAN TRAILS FIELD",Capital Contracting Office,unknown,unknown,24000000,573846.72,0,2023-08-03T00:00:00.000Z,2028-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-07-20T00:00:00.000Z,48,Sole and Single Source,4,V00000939969,"CIVILITUDE, LLC",N/A,RFQS,6100,CLMP349,2026-05-11T00:00:00.000Z,MA6100PA2300000981V00000939969
MA,6100,PA230000098,1,"2023 LOCAL MOBILITY SIDEWALK, BIKEWAY AND URBAN TRAILS FIELD",Capital Contracting Office,unknown,unknown,24000000,573846.72,0,2023-08-03T00:00:00.000Z,2028-08-03T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0023-07-20T00:00:00.000Z,48,Sole and Single Source,5,PAP8302018,"PAPE-DAWSON CONSULTING ENGINEERS, LLC",PAPE-DAWSON ENGINEERS,RFQS,6100,CLMP349,2026-05-11T00:00:00.000Z,MA6100PA2300000981PAP8302018
MA,6100,CA200000016,10,MISCELLANEOUS STREETS MAINTENANCE OVERLAY IDIQ PROJECT,Capital Contracting Office,unknown,unknown,24000000,14626374.77,11290615.91,2020-07-02T00:00:00.000Z,2024-07-02T00:00:00.000Z,10,Competitive Acquisition,0020-06-11T00:00:00.000Z,47,Construction,2,V00000929983,ASPHALT INC LLC,LONE STAR PAVING OR LONE STAR PAVING COMPANY,IFB,6100,CLMC776,2026-05-11T00:00:00.000Z,MA6100CA20000001610V00000929983
MA,6100,CA200000016,10,MISCELLANEOUS STREETS MAINTENANCE OVERLAY IDIQ PROJECT,Capital Contracting Office,unknown,unknown,24000000,14626374.77,11290615.91,2020-07-02T00:00:00.000Z,2024-07-02T00:00:00.000Z,10,Competitive Acquisition,0020-06-11T00:00:00.000Z,47,Construction,1,V00000907126,AUSTIN MATERIALS LLC,RAMMING PAVING COMPANY,IFB,6100,CLMC776,2026-05-11T00:00:00.000Z,MA6100CA20000001610V00000907126
MA,6300,NA230000096,1,MOWING AND GROUNDS MAINTENANCE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,22400000,1725214.59,1064385.63,2023-02-21T00:00:00.000Z,2028-02-20T00:00:00.000Z,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,13,Non-Professional Services,4,V00000916824,"PYRAMID CONTRACTING SERVICES, INC.",N/A,IFB,6300,SLW1072,2026-05-11T00:00:00.000Z,MA6300NA2300000961V00000916824
MA,6300,NA230000096,1,MOWING AND GROUNDS MAINTENANCE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,22400000,1725214.59,1064385.63,2023-02-21T00:00:00.000Z,2028-02-20T00:00:00.000Z,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,13,Non-Professional Services,3,VS0000004060,"UNITY CONTRACTOR SERVICES, INC",N/A,IFB,6300,SLW1072,2026-05-11T00:00:00.000Z,MA6300NA2300000961VS0000004060
MA,6300,NA230000096,1,MOWING AND GROUNDS MAINTENANCE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,22400000,1725214.59,1064385.63,2023-02-21T00:00:00.000Z,2028-02-20T00:00:00.000Z,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,13,Non-Professional Services,2,V00000932848,CORZA CONSTRUCTION LLC,N/A,IFB,6300,SLW1072,2026-05-11T00:00:00.000Z,MA6300NA2300000961V00000932848
MA,6300,NA230000096,1,MOWING AND GROUNDS MAINTENANCE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,22400000,1725214.59,1064385.63,2023-02-21T00:00:00.000Z,2028-02-20T00:00:00.000Z,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,13,Non-Professional Services,1,V00000983289,INCIRCLE MANAGEMENT INC,INCIRCLE MANAGEMENT,IFB,6300,SLW1072,2026-05-11T00:00:00.000Z,MA6300NA2300000961V00000983289
MA,6300,NA230000096,1,MOWING AND GROUNDS MAINTENANCE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,22400000,1725214.59,1064385.63,2023-02-21T00:00:00.000Z,2028-02-20T00:00:00.000Z,10,Competitive Acquisition,0023-02-09T00:00:00.000Z,13,Non-Professional Services,5,V00000935211,ABESCAPE GROUP LLC,N/A,IFB,6300,SLW1072,2026-05-11T00:00:00.000Z,MA6300NA2300000961V00000935211
MA,6100,SA230000002,1,ATD STREET DESIGN STAFF AUGMENTATION,Capital Contracting Office,unknown,unknown,22000000,1949181.34,791128.46,2022-12-20T00:00:00.000Z,2028-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-03T00:00:00.000Z,5,Professional Services,1,VS0000034186,"TOOLE DESIGN GROUP, LLC",N/A,RFQS,6100,CLMP341,2026-05-11T00:00:00.000Z,MA6100SA2300000021VS0000034186
CT,6100,23013000192,1,WM CANNON DR CORRIDOR - RUNNING WATER DR - MCKINNEY FALLS PW,Contract and Land Management Department,unknown,unknown,21366910,21366910,4512923.06,2023-08-22T00:00:00.000Z,,10,Competitive Acquisition,0022-12-08T00:00:00.000Z,32,Construction,1,V00000973984,"POSILLICO CIVIL, INC",N/A,IFB,6100,CLMC922,2026-05-11T00:00:00.000Z,CT6100230130001921V00000973984
MA,6100,SA210000020,4,COLONY PARK AND GIVENS DISTRICT PARK AQUATIC FACILITIES CMR,Capital Contracting Office,unknown,unknown,20289712,20289712,4122902.2,2021-06-28T00:00:00.000Z,2024-11-23T00:00:00.000Z,15,Alt Proc Method (252),0020-11-20T00:00:00.000Z,8,Other Contracting,1,VC0000103145,FLINTCO LLC,N/A,RFQS,6100,CLMA032,2026-05-11T00:00:00.000Z,MA6100SA2100000204VC0000103145
MA,2200,GA190000059,11,QUICKLIME AND TEKKEM SLAKER QUICKLIME,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,20066000,14004259.28,12302757.26,2019-09-23T00:00:00.000Z,2024-09-22T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,54,Commodities (Goods),2,VS0000003038,"LHOIST NORTH AMERICA OF TEXAS, LLC",LHOIST NORTH AMERICA OF TEXAS,IFB,2200,GLB1019,2026-05-11T00:00:00.000Z,MA2200GA19000005911VS0000003038
MA,2200,GA190000059,11,QUICKLIME AND TEKKEM SLAKER QUICKLIME,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,20066000,14004259.28,12302757.26,2019-09-23T00:00:00.000Z,2024-09-22T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,54,Commodities (Goods),1,AUS0505250,AUSTIN WHITE LIME CO,N/A,IFB,2200,GLB1019,2026-05-11T00:00:00.000Z,MA2200GA19000005911AUS0505250
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,8,VS0000021255,"CH2M HILL ENGINEERS, INC.",CH2M HILL ENGINEERS,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231VS0000021255
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,4,JAC8308529,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231JAC8308529
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,10,HDR8318192,HDR ENGINEERING INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231HDR8318192
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,5,FRE1930500,FREESE AND NICHOLS INC,FREESE AND NICHOLS,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231FRE1930500
MA,6100,CA210000002,6,CORRIDOR MOBILITY PROGRAM TRAFFIC SIGNAL IMPROVEMENTS IDIQ,Capital Contracting Office,unknown,unknown,20000000,11693404.65,5395708.67,2022-05-19T00:00:00.000Z,2024-03-26T00:00:00.000Z,10,Competitive Acquisition,0020-09-17T00:00:00.000Z,56,Construction,1,MAS7127360,MASTEC NORTH AMERICA INC,MASTEC NORTH AMERICA INC,IFB,6100,CLMC801,2026-05-11T00:00:00.000Z,MA6100CA2100000026MAS7127360
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,7,CAR8306145,CAROLLO ENGINEERS INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231CAR8306145
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,3,CHI7027035,CP&Y INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231CHI7027035
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,9,BLA7158805,BLACK & VEATCH CORPORATION,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231BLA7158805
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,1,ARC8304977,ARCADIS US INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231ARC8304977
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,2,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231EAR8307803
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,6,CHM7087490,CH2M HILL INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231CHM7087490
MA,6100,PA160000042,31,2016 LARGE W&WW FACILITIES ENGINEERING SERVICES RL,Capital Contracting Office,unknown,unknown,20000000,19013522.17,17675501.45,2016-05-18T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-02-04T00:00:00.000Z,5,Sole and Single Source,11,CAM0933250,CDM SMITH INC,N/A,RFQS,6100,CLMP186,2026-05-11T00:00:00.000Z,MA6100PA16000004231CAM0933250
CT,6100,20121600156,5,HORNSBY BEND TRANSFER PUMP STATION AND IRRIGATION SYSTEM IMP,Contract and Land Management Department,unknown,unknown,16407847.32,16407847.32,15179304.27,2020-12-17T00:00:00.000Z,,10,Competitive Acquisition,0020-12-10T00:00:00.000Z,13,Construction,1,V00000956852,"PGC GENERAL CONTRACTORS, LLC",PEABODY GENERAL CONTRACTORS,IFB,6100,CLMC774,2026-05-11T00:00:00.000Z,CT6100201216001565V00000956852
MA,6100,CA220000012,3,LOCAL MOBILITY ADA SIDEWALK & RAMP IMPS GRP 28 IDIQ CITY WID,Capital Contracting Office,unknown,unknown,15000000,14896590.56,9924941.3,2022-06-28T00:00:00.000Z,2024-09-03T00:00:00.000Z,10,Competitive Acquisition,0022-06-27T00:00:00.000Z,26,Construction,1,MUN7143465,MUNIZ CONCRETE & CONTRACTING INC,N/A,IFB,6100,CLMC914,2026-05-11T00:00:00.000Z,MA6100CA2200000123MUN7143465
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,13,V00000914694,"H.W. LOCHNER, INC.","K FRIESE & ASSOCIATES, LLC",RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343V00000914694
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,3,LOC2921000,LOCKWOOD ANDREWS & NEWNAM INC,N/A,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343LOC2921000
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,5,HAL7038625,HALFF ASSOCIATES INC,HALFF,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343HAL7038625
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,12,KLO7118020,"RPS INFRASTRUCTURE, INC.",N/A,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343KLO7118020
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,7,KFR8309453,K FRIESE & ASSOC INC,N/A,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343KFR8309453
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,4,HDR8318192,HDR ENGINEERING INC,N/A,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343HDR8318192
